Mod:Item:MetaData, Localized Name
blockarmor:decorativeglass_2_helmet, item.decorativeglass_2_helmet.name
blockarmor:decorativeglass_2_chestplate, item.decorativeglass_2_chestplate.name
blockarmor:decorativeglass_2_leggings, item.decorativeglass_2_leggings.name
blockarmor:decorativeglass_2_boots, item.decorativeglass_2_boots.name
blockarmor:decorativeglass_3_helmet, item.decorativeglass_3_helmet.name
blockarmor:decorativeglass_3_chestplate, item.decorativeglass_3_chestplate.name
blockarmor:decorativeglass_3_leggings, item.decorativeglass_3_leggings.name
blockarmor:decorativeglass_3_boots, item.decorativeglass_3_boots.name
blockarmor:decorativeglass_4_helmet, item.decorativeglass_4_helmet.name
blockarmor:decorativeglass_4_chestplate, item.decorativeglass_4_chestplate.name
blockarmor:decorativeglass_4_leggings, item.decorativeglass_4_leggings.name
blockarmor:decorativeglass_4_boots, item.decorativeglass_4_boots.name
blockarmor:decorativeglass_5_helmet, item.decorativeglass_5_helmet.name
blockarmor:decorativeglass_5_chestplate, item.decorativeglass_5_chestplate.name
blockarmor:decorativeglass_5_leggings, item.decorativeglass_5_leggings.name
blockarmor:decorativeglass_5_boots, item.decorativeglass_5_boots.name
blockarmor:ineffableglass_0_helmet, item.ineffableglass_0_helmet.name
blockarmor:ineffableglass_0_chestplate, item.ineffableglass_0_chestplate.name
blockarmor:ineffableglass_0_leggings, item.ineffableglass_0_leggings.name
blockarmor:ineffableglass_0_boots, item.ineffableglass_0_boots.name
blockarmor:ineffableglass_1_helmet, item.ineffableglass_1_helmet.name
blockarmor:ineffableglass_1_chestplate, item.ineffableglass_1_chestplate.name
blockarmor:ineffableglass_1_leggings, item.ineffableglass_1_leggings.name
blockarmor:ineffableglass_1_boots, item.ineffableglass_1_boots.name
blockarmor:ineffableglass_2_helmet, item.ineffableglass_2_helmet.name
blockarmor:ineffableglass_2_chestplate, item.ineffableglass_2_chestplate.name
blockarmor:ineffableglass_2_leggings, item.ineffableglass_2_leggings.name
blockarmor:ineffableglass_2_boots, item.ineffableglass_2_boots.name
blockarmor:ineffableglass_3_helmet, item.ineffableglass_3_helmet.name
blockarmor:ineffableglass_3_chestplate, item.ineffableglass_3_chestplate.name
blockarmor:ineffableglass_3_leggings, item.ineffableglass_3_leggings.name
blockarmor:ineffableglass_3_boots, item.ineffableglass_3_boots.name
blockarmor:simpledecorative_0_helmet, item.simpledecorative_0_helmet.name
blockarmor:simpledecorative_0_chestplate, item.simpledecorative_0_chestplate.name
blockarmor:simpledecorative_0_leggings, item.simpledecorative_0_leggings.name
blockarmor:simpledecorative_0_boots, item.simpledecorative_0_boots.name
blockarmor:simpledecorative_1_helmet, item.simpledecorative_1_helmet.name
blockarmor:simpledecorative_1_chestplate, item.simpledecorative_1_chestplate.name
blockarmor:simpledecorative_1_leggings, item.simpledecorative_1_leggings.name
blockarmor:simpledecorative_1_boots, item.simpledecorative_1_boots.name
blockarmor:simpledecorative_2_helmet, item.simpledecorative_2_helmet.name
blockarmor:simpledecorative_2_chestplate, item.simpledecorative_2_chestplate.name
blockarmor:simpledecorative_2_leggings, item.simpledecorative_2_leggings.name
blockarmor:simpledecorative_2_boots, item.simpledecorative_2_boots.name
blockarmor:decorativebedrock_0_helmet, item.decorativebedrock_0_helmet.name
blockarmor:decorativebedrock_0_chestplate, item.decorativebedrock_0_chestplate.name
blockarmor:decorativebedrock_0_leggings, item.decorativebedrock_0_leggings.name
blockarmor:decorativebedrock_0_boots, item.decorativebedrock_0_boots.name
blockarmor:decorativebedrock_1_helmet, item.decorativebedrock_1_helmet.name
blockarmor:decorativebedrock_1_chestplate, item.decorativebedrock_1_chestplate.name
blockarmor:decorativebedrock_1_leggings, item.decorativebedrock_1_leggings.name
blockarmor:decorativebedrock_1_boots, item.decorativebedrock_1_boots.name
blockarmor:decorativebedrock_2_helmet, item.decorativebedrock_2_helmet.name
blockarmor:decorativebedrock_2_chestplate, item.decorativebedrock_2_chestplate.name
blockarmor:decorativebedrock_2_leggings, item.decorativebedrock_2_leggings.name
blockarmor:decorativebedrock_2_boots, item.decorativebedrock_2_boots.name
blockarmor:ironwood_leaves_0_helmet, item.ironwood_leaves_0_helmet.name
blockarmor:ironwood_leaves_0_chestplate, item.ironwood_leaves_0_chestplate.name
blockarmor:ironwood_leaves_0_leggings, item.ironwood_leaves_0_leggings.name
blockarmor:ironwood_leaves_0_boots, item.ironwood_leaves_0_boots.name
blockarmor:ironwood_leaves_1_helmet, item.ironwood_leaves_1_helmet.name
blockarmor:ironwood_leaves_1_chestplate, item.ironwood_leaves_1_chestplate.name
blockarmor:ironwood_leaves_1_leggings, item.ironwood_leaves_1_leggings.name
blockarmor:ironwood_leaves_1_boots, item.ironwood_leaves_1_boots.name
blockarmor:ironwood_log_0_helmet, item.ironwood_log_0_helmet.name
blockarmor:ironwood_log_0_chestplate, item.ironwood_log_0_chestplate.name
blockarmor:ironwood_log_0_leggings, item.ironwood_log_0_leggings.name
blockarmor:ironwood_log_0_boots, item.ironwood_log_0_boots.name
blockarmor:ironwood_planks_0_helmet, item.ironwood_planks_0_helmet.name
blockarmor:ironwood_planks_0_chestplate, item.ironwood_planks_0_chestplate.name
blockarmor:ironwood_planks_0_leggings, item.ironwood_planks_0_leggings.name
blockarmor:ironwood_planks_0_boots, item.ironwood_planks_0_boots.name
blockarmor:ironwood_planks_1_helmet, item.ironwood_planks_1_helmet.name
blockarmor:ironwood_planks_1_chestplate, item.ironwood_planks_1_chestplate.name
blockarmor:ironwood_planks_1_leggings, item.ironwood_planks_1_leggings.name
blockarmor:ironwood_planks_1_boots, item.ironwood_planks_1_boots.name
blockarmor:fission_block_0_helmet, item.fission_block_0_helmet.name
blockarmor:fission_block_0_chestplate, item.fission_block_0_chestplate.name
blockarmor:fission_block_0_leggings, item.fission_block_0_leggings.name
blockarmor:fission_block_0_boots, item.fission_block_0_boots.name
blockarmor:fission_block_1_helmet, item.fission_block_1_helmet.name
blockarmor:fission_block_1_chestplate, item.fission_block_1_chestplate.name
blockarmor:fission_block_1_leggings, item.fission_block_1_leggings.name
blockarmor:fission_block_1_boots, item.fission_block_1_boots.name
blockarmor:reactor_casing_transparent_helmet, item.reactor_casing_transparent_helmet.name
blockarmor:reactor_casing_transparent_chestplate, item.reactor_casing_transparent_chestplate.name
blockarmor:reactor_casing_transparent_leggings, item.reactor_casing_transparent_leggings.name
blockarmor:reactor_casing_transparent_boots, item.reactor_casing_transparent_boots.name
blockarmor:cell_block_helmet, item.cell_block_helmet.name
blockarmor:cell_block_chestplate, item.cell_block_chestplate.name
blockarmor:cell_block_leggings, item.cell_block_leggings.name
blockarmor:cell_block_boots, item.cell_block_boots.name
blockarmor:cooler_0_helmet, item.cooler_0_helmet.name
blockarmor:cooler_0_chestplate, item.cooler_0_chestplate.name
blockarmor:cooler_0_leggings, item.cooler_0_leggings.name
blockarmor:cooler_0_boots, item.cooler_0_boots.name
blockarmor:cooler_1_helmet, item.cooler_1_helmet.name
blockarmor:cooler_1_chestplate, item.cooler_1_chestplate.name
blockarmor:cooler_1_leggings, item.cooler_1_leggings.name
blockarmor:cooler_1_boots, item.cooler_1_boots.name
blockarmor:cooler_2_helmet, item.cooler_2_helmet.name
blockarmor:cooler_2_chestplate, item.cooler_2_chestplate.name
blockarmor:cooler_2_leggings, item.cooler_2_leggings.name
blockarmor:cooler_2_boots, item.cooler_2_boots.name
blockarmor:cooler_3_helmet, item.cooler_3_helmet.name
blockarmor:cooler_3_chestplate, item.cooler_3_chestplate.name
blockarmor:cooler_3_leggings, item.cooler_3_leggings.name
blockarmor:cooler_3_boots, item.cooler_3_boots.name
blockarmor:cooler_4_helmet, item.cooler_4_helmet.name
blockarmor:cooler_4_chestplate, item.cooler_4_chestplate.name
blockarmor:cooler_4_leggings, item.cooler_4_leggings.name
blockarmor:cooler_4_boots, item.cooler_4_boots.name
blockarmor:cooler_5_helmet, item.cooler_5_helmet.name
blockarmor:cooler_5_chestplate, item.cooler_5_chestplate.name
blockarmor:cooler_5_leggings, item.cooler_5_leggings.name
blockarmor:cooler_5_boots, item.cooler_5_boots.name
blockarmor:cooler_6_helmet, item.cooler_6_helmet.name
blockarmor:cooler_6_chestplate, item.cooler_6_chestplate.name
blockarmor:cooler_6_leggings, item.cooler_6_leggings.name
blockarmor:cooler_6_boots, item.cooler_6_boots.name
blockarmor:cooler_7_helmet, item.cooler_7_helmet.name
blockarmor:cooler_7_chestplate, item.cooler_7_chestplate.name
blockarmor:cooler_7_leggings, item.cooler_7_leggings.name
blockarmor:cooler_7_boots, item.cooler_7_boots.name
blockarmor:cooler_8_helmet, item.cooler_8_helmet.name
blockarmor:cooler_8_chestplate, item.cooler_8_chestplate.name
blockarmor:cooler_8_leggings, item.cooler_8_leggings.name
blockarmor:cooler_8_boots, item.cooler_8_boots.name
blockarmor:cooler_9_helmet, item.cooler_9_helmet.name
blockarmor:cooler_9_chestplate, item.cooler_9_chestplate.name
blockarmor:cooler_9_leggings, item.cooler_9_leggings.name
blockarmor:cooler_9_boots, item.cooler_9_boots.name
blockarmor:cooler_10_helmet, item.cooler_10_helmet.name
blockarmor:cooler_10_chestplate, item.cooler_10_chestplate.name
blockarmor:cooler_10_leggings, item.cooler_10_leggings.name
blockarmor:cooler_10_boots, item.cooler_10_boots.name
blockarmor:cooler_11_helmet, item.cooler_11_helmet.name
blockarmor:cooler_11_chestplate, item.cooler_11_chestplate.name
blockarmor:cooler_11_leggings, item.cooler_11_leggings.name
blockarmor:cooler_11_boots, item.cooler_11_boots.name
blockarmor:cooler_12_helmet, item.cooler_12_helmet.name
blockarmor:cooler_12_chestplate, item.cooler_12_chestplate.name
blockarmor:cooler_12_leggings, item.cooler_12_leggings.name
blockarmor:cooler_12_boots, item.cooler_12_boots.name
blockarmor:cooler_13_helmet, item.cooler_13_helmet.name
blockarmor:cooler_13_chestplate, item.cooler_13_chestplate.name
blockarmor:cooler_13_leggings, item.cooler_13_leggings.name
blockarmor:cooler_13_boots, item.cooler_13_boots.name
blockarmor:cooler_14_helmet, item.cooler_14_helmet.name
blockarmor:cooler_14_chestplate, item.cooler_14_chestplate.name
blockarmor:cooler_14_leggings, item.cooler_14_leggings.name
blockarmor:cooler_14_boots, item.cooler_14_boots.name
blockarmor:cooler_15_helmet, item.cooler_15_helmet.name
blockarmor:cooler_15_chestplate, item.cooler_15_chestplate.name
blockarmor:cooler_15_leggings, item.cooler_15_leggings.name
blockarmor:cooler_15_boots, item.cooler_15_boots.name
blockarmor:block_depleted_thorium_helmet, item.block_depleted_thorium_helmet.name
blockarmor:block_depleted_thorium_chestplate, item.block_depleted_thorium_chestplate.name
blockarmor:block_depleted_thorium_leggings, item.block_depleted_thorium_leggings.name
blockarmor:block_depleted_thorium_boots, item.block_depleted_thorium_boots.name
blockarmor:block_depleted_uranium_helmet, item.block_depleted_uranium_helmet.name
blockarmor:block_depleted_uranium_chestplate, item.block_depleted_uranium_chestplate.name
blockarmor:block_depleted_uranium_leggings, item.block_depleted_uranium_leggings.name
blockarmor:block_depleted_uranium_boots, item.block_depleted_uranium_boots.name
blockarmor:block_depleted_neptunium_helmet, item.block_depleted_neptunium_helmet.name
blockarmor:block_depleted_neptunium_chestplate, item.block_depleted_neptunium_chestplate.name
blockarmor:block_depleted_neptunium_leggings, item.block_depleted_neptunium_leggings.name
blockarmor:block_depleted_neptunium_boots, item.block_depleted_neptunium_boots.name
blockarmor:block_depleted_plutonium_helmet, item.block_depleted_plutonium_helmet.name
blockarmor:block_depleted_plutonium_chestplate, item.block_depleted_plutonium_chestplate.name
blockarmor:block_depleted_plutonium_leggings, item.block_depleted_plutonium_leggings.name
blockarmor:block_depleted_plutonium_boots, item.block_depleted_plutonium_boots.name
blockarmor:block_depleted_americium_helmet, item.block_depleted_americium_helmet.name
blockarmor:block_depleted_americium_chestplate, item.block_depleted_americium_chestplate.name
blockarmor:block_depleted_americium_leggings, item.block_depleted_americium_leggings.name
blockarmor:block_depleted_americium_boots, item.block_depleted_americium_boots.name
blockarmor:block_depleted_curium_helmet, item.block_depleted_curium_helmet.name
blockarmor:block_depleted_curium_chestplate, item.block_depleted_curium_chestplate.name
blockarmor:block_depleted_curium_leggings, item.block_depleted_curium_leggings.name
blockarmor:block_depleted_curium_boots, item.block_depleted_curium_boots.name
blockarmor:block_depleted_berkelium_helmet, item.block_depleted_berkelium_helmet.name
blockarmor:block_depleted_berkelium_chestplate, item.block_depleted_berkelium_chestplate.name
blockarmor:block_depleted_berkelium_leggings, item.block_depleted_berkelium_leggings.name
blockarmor:block_depleted_berkelium_boots, item.block_depleted_berkelium_boots.name
blockarmor:block_depleted_californium_helmet, item.block_depleted_californium_helmet.name
blockarmor:block_depleted_californium_chestplate, item.block_depleted_californium_chestplate.name
blockarmor:block_depleted_californium_leggings, item.block_depleted_californium_leggings.name
blockarmor:block_depleted_californium_boots, item.block_depleted_californium_boots.name
blockarmor:fusion_connector_helmet, item.fusion_connector_helmet.name
blockarmor:fusion_connector_chestplate, item.fusion_connector_chestplate.name
blockarmor:fusion_connector_leggings, item.fusion_connector_leggings.name
blockarmor:fusion_connector_boots, item.fusion_connector_boots.name
blockarmor:dry_earth_helmet, item.dry_earth_helmet.name
blockarmor:dry_earth_chestplate, item.dry_earth_chestplate.name
blockarmor:dry_earth_leggings, item.dry_earth_leggings.name
blockarmor:dry_earth_boots, item.dry_earth_boots.name
blockarmor:tritium_lamp_helmet, item.tritium_lamp_helmet.name
blockarmor:tritium_lamp_chestplate, item.tritium_lamp_chestplate.name
blockarmor:tritium_lamp_leggings, item.tritium_lamp_leggings.name
blockarmor:tritium_lamp_boots, item.tritium_lamp_boots.name
blockarmor:fertilizeddirt_helmet, item.fertilizeddirt_helmet.name
blockarmor:fertilizeddirt_chestplate, item.fertilizeddirt_chestplate.name
blockarmor:fertilizeddirt_leggings, item.fertilizeddirt_leggings.name
blockarmor:fertilizeddirt_boots, item.fertilizeddirt_boots.name
blockarmor:lapislamp_helmet, item.lapislamp_helmet.name
blockarmor:lapislamp_chestplate, item.lapislamp_chestplate.name
blockarmor:lapislamp_leggings, item.lapislamp_leggings.name
blockarmor:lapislamp_boots, item.lapislamp_boots.name
blockarmor:dyeingmachine_helmet, item.dyeingmachine_helmet.name
blockarmor:dyeingmachine_chestplate, item.dyeingmachine_chestplate.name
blockarmor:dyeingmachine_leggings, item.dyeingmachine_leggings.name
blockarmor:dyeingmachine_boots, item.dyeingmachine_boots.name
blockarmor:beanpod_helmet, item.beanpod_helmet.name
blockarmor:beanpod_chestplate, item.beanpod_chestplate.name
blockarmor:beanpod_leggings, item.beanpod_leggings.name
blockarmor:beanpod_boots, item.beanpod_boots.name
blockarmor:spectreblock_helmet, item.spectreblock_helmet.name
blockarmor:spectreblock_chestplate, item.spectreblock_chestplate.name
blockarmor:spectreblock_leggings, item.spectreblock_leggings.name
blockarmor:spectreblock_boots, item.spectreblock_boots.name
blockarmor:quartzlamp_helmet, item.quartzlamp_helmet.name
blockarmor:quartzlamp_chestplate, item.quartzlamp_chestplate.name
blockarmor:quartzlamp_leggings, item.quartzlamp_leggings.name
blockarmor:quartzlamp_boots, item.quartzlamp_boots.name
blockarmor:contactbutton_helmet, item.contactbutton_helmet.name
blockarmor:contactbutton_chestplate, item.contactbutton_chestplate.name
blockarmor:contactbutton_leggings, item.contactbutton_leggings.name
blockarmor:contactbutton_boots, item.contactbutton_boots.name
blockarmor:contactlever_helmet, item.contactlever_helmet.name
blockarmor:contactlever_chestplate, item.contactlever_chestplate.name
blockarmor:contactlever_leggings, item.contactlever_leggings.name
blockarmor:contactlever_boots, item.contactlever_boots.name
blockarmor:superlubricentice_helmet, item.superlubricentice_helmet.name
blockarmor:superlubricentice_chestplate, item.superlubricentice_chestplate.name
blockarmor:superlubricentice_leggings, item.superlubricentice_leggings.name
blockarmor:superlubricentice_boots, item.superlubricentice_boots.name
blockarmor:blockofsticks_0_helmet, item.blockofsticks_0_helmet.name
blockarmor:blockofsticks_0_chestplate, item.blockofsticks_0_chestplate.name
blockarmor:blockofsticks_0_leggings, item.blockofsticks_0_leggings.name
blockarmor:blockofsticks_0_boots, item.blockofsticks_0_boots.name
blockarmor:blockofsticks_1_helmet, item.blockofsticks_1_helmet.name
blockarmor:blockofsticks_1_chestplate, item.blockofsticks_1_chestplate.name
blockarmor:blockofsticks_1_leggings, item.blockofsticks_1_leggings.name
blockarmor:blockofsticks_1_boots, item.blockofsticks_1_boots.name
blockarmor:luminousblock_0_helmet, item.luminousblock_0_helmet.name
blockarmor:luminousblock_0_chestplate, item.luminousblock_0_chestplate.name
blockarmor:luminousblock_0_leggings, item.luminousblock_0_leggings.name
blockarmor:luminousblock_0_boots, item.luminousblock_0_boots.name
blockarmor:luminousblock_1_helmet, item.luminousblock_1_helmet.name
blockarmor:luminousblock_1_chestplate, item.luminousblock_1_chestplate.name
blockarmor:luminousblock_1_leggings, item.luminousblock_1_leggings.name
